Date/Time,100m_N Avg [m/s],100m_N Std [m/s],100m_S Avg [m/s],100m_S Std [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s]
19-11-2017 06:40,8.942,0.597,NaN,NaN,9.154,10.154,11.154,12.154,13.154,14.154,15.154,16.154,17.154,18.154,19.154,20.154
19-11-2017 06:50,8.584,0.606,NaN,NaN,8.938,9.938,10.938,11.938,12.938,13.938,14.938,15.938,16.938,17.938,18.938,19.938
19-11-2017 07:00,8.053,0.623,NaN,NaN,8.21,9.21,10.21,11.21,12.21,13.21,14.21,15.21,16.21,17.21,18.21,19.21
19-11-2017 07:10,8.397,0.561,NaN,NaN,8.666,9.666,10.666,11.666,12.666,13.666,14.666,15.666,16.666,17.666,18.666,19.666
19-11-2017 07:20,8.706,0.542,NaN,NaN,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19.1,20.1
19-11-2017 07:30,8.37,0.542,NaN,NaN,8.666,9.666,10.666,11.666,12.666,13.666,14.666,15.666,16.666,17.666,18.666,19.666
19-11-2017 07:40,8.372,0.623,NaN,NaN,8.615,9.615,10.615,11.615,12.615,13.615,14.615,15.615,16.615,17.615,18.615,19.615
19-11-2017 07:50,8.66,0.522,NaN,NaN,8.772,9.772,10.772,11.772,12.772,13.772,14.772,15.772,16.772,17.772,18.772,19.772
19-11-2017 08:00,8.208,0.597,NaN,NaN,8.291,9.291,10.291,11.291,12.291,13.291,14.291,15.291,16.291,17.291,18.291,19.291
19-11-2017 08:10,7.565,0.522,NaN,NaN,7.99,8.99,9.99,10.99,11.99,12.99,13.99,14.99,15.99,16.99,17.99,18.99
19-11-2017 08:20,6.821,0.512,NaN,NaN,7.127,8.127,9.127,10.127,11.127,12.127,13.127,14.127,15.127,16.127,17.127,18.127
19-11-2017 08:30,6.433,0.561,NaN,NaN,6.755,7.755,8.755,9.755,10.755,11.755,12.755,13.755,14.755,15.755,16.755,17.755
19-11-2017 08:40,5.976,0.58,NaN,NaN,5.893,6.893,7.893,8.893,9.893,10.893,11.893,12.893,13.893,14.893,15.893,16.893
19-11-2017 08:50,5.723,0.481,NaN,NaN,5.542,6.542,7.542,8.542,9.542,10.542,11.542,12.542,13.542,14.542,15.542,16.542
19-11-2017 09:00,4.905,0.41,NaN,NaN,5.241,6.241,7.241,8.241,9.241,10.241,11.241,12.241,13.241,14.241,15.241,16.241
19-11-2017 09:10,4.76,0.58,NaN,NaN,4.815,5.815,6.815,7.815,8.815,9.815,10.815,11.815,12.815,13.815,14.815,15.815
19-11-2017 09:20,4.031,0.512,4.066,0.532,4.07,5.07,6.07,7.07,8.07,9.07,10.07,11.07,12.07,13.07,14.07,15.07
19-11-2017 09:30,3.658,0.57,3.608,0.631,3.45,4.45,5.45,6.45,7.45,8.45,9.45,10.45,11.45,12.45,13.45,14.45
19-11-2017 09:40,4.083,0.589,NaN,NaN,4.011,5.011,6.011,7.011,8.011,9.011,10.011,11.011,12.011,13.011,14.011,15.011
19-11-2017 09:50,5.603,0.717,5.714,0.716,5.42,6.42,7.42,8.42,9.42,10.42,11.42,12.42,13.42,14.42,15.42,16.42
19-11-2017 10:00,4.611,0.961,NaN,NaN,4.611,5.611,6.611,7.611,8.611,9.611,10.611,11.611,12.611,13.611,14.611,15.611
19-11-2017 10:10,4.517,0.542,NaN,NaN,4.359,5.359,6.359,7.359,8.359,9.359,10.359,11.359,12.359,13.359,14.359,15.359
19-11-2017 10:20,5.249,0.68,5.351,0.694,5.437,6.437,7.437,8.437,9.437,10.437,11.437,12.437,13.437,14.437,15.437,16.437
19-11-2017 10:30,5.114,0.68,5.204,0.723,5.03,6.03,7.03,8.03,9.03,10.03,11.03,12.03,13.03,14.03,15.03,16.03
19-11-2017 10:40,5.419,0.68,5.53,0.686,5.655,6.655,7.655,8.655,9.655,10.655,11.655,12.655,13.655,14.655,15.655,16.655
19-11-2017 10:50,5.495,0.767,5.559,0.85,5.501,6.501,7.501,8.501,9.501,10.501,11.501,12.501,13.501,14.501,15.501,16.501
19-11-2017 11:00,5.487,0.68,5.572,0.752,5.635,6.635,7.635,8.635,9.635,10.635,11.635,12.635,13.635,14.635,15.635,16.635
19-11-2017 11:10,5.664,0.58,5.787,0.597,5.802,6.802,7.802,8.802,9.802,10.802,11.802,12.802,13.802,14.802,15.802,16.802
19-11-2017 11:20,5.794,0.826,5.883,0.862,5.826,6.826,7.826,8.826,9.826,10.826,11.826,12.826,13.826,14.826,15.826,16.826
19-11-2017 11:30,5.939,0.893,5.939,1.018,5.704,6.704,7.704,8.704,9.704,10.704,11.704,12.704,13.704,14.704,15.704,16.704
19-11-2017 11:40,5.949,0.774,6.045,0.779,6.116,7.116,8.116,9.116,10.116,11.116,12.116,13.116,14.116,15.116,16.116,17.116
19-11-2017 11:50,5.767,0.664,5.885,0.679,5.799,6.799,7.799,8.799,9.799,10.799,11.799,12.799,13.799,14.799,15.799,16.799
19-11-2017 12:00,5.08,0.813,5.135,0.892,5.15,6.15,7.15,8.15,9.15,10.15,11.15,12.15,13.15,14.15,15.15,16.15
19-11-2017 12:10,5.109,0.893,5.184,0.954,5.194,6.194,7.194,8.194,9.194,10.194,11.194,12.194,13.194,14.194,15.194,16.194
19-11-2017 12:20,5.011,0.57,5.101,0.605,4.969,5.969,6.969,7.969,8.969,9.969,10.969,11.969,12.969,13.969,14.969,15.969
19-11-2017 12:30,5.291,0.746,5.388,0.738,5.278,6.278,7.278,8.278,9.278,10.278,11.278,12.278,13.278,14.278,15.278,16.278
19-11-2017 12:40,5.642,0.933,5.714,0.954,5.682,6.682,7.682,8.682,9.682,10.682,11.682,12.682,13.682,14.682,15.682,16.682
19-11-2017 12:50,5.404,0.68,5.417,0.686,5.358,6.358,7.358,8.358,9.358,10.358,11.358,12.358,13.358,14.358,15.358,16.358
19-11-2017 13:00,4.977,0.753,5.005,0.772,4.881,5.881,6.881,7.881,8.881,9.881,10.881,11.881,12.881,13.881,14.881,15.881
19-11-2017 13:10,5.492,0.753,5.486,0.745,5.363,6.363,7.363,8.363,9.363,10.363,11.363,12.363,13.363,14.363,15.363,16.363
19-11-2017 13:20,4.891,0.552,4.907,0.532,4.788,5.788,6.788,7.788,8.788,9.788,10.788,11.788,12.788,13.788,14.788,15.788
19-11-2017 13:30,4.883,0.615,4.885,0.614,4.834,5.834,6.834,7.834,8.834,9.834,10.834,11.834,12.834,13.834,14.834,15.834
19-11-2017 13:40,4.954,0.502,4.917,0.512,4.805,5.805,6.805,7.805,8.805,9.805,10.805,11.805,12.805,13.805,14.805,15.805
19-11-2017 13:50,5.777,0.34,5.704,0.307,5.792,6.792,7.792,8.792,9.792,10.792,11.792,12.792,13.792,14.792,15.792,16.792
19-11-2017 14:00,6.214,0.29,6.118,0.251,5.648,6.648,7.648,8.648,9.648,10.648,11.648,12.648,13.648,14.648,15.648,16.648
19-11-2017 14:10,6.347,0.491,6.28,0.458,5.795,6.795,7.795,8.795,9.795,10.795,11.795,12.795,13.795,14.795,15.795,16.795
19-11-2017 14:20,6.126,0.597,6.03,0.597,5.388,6.388,7.388,8.388,9.388,10.388,11.388,12.388,13.388,14.388,15.388,16.388
19-11-2017 14:30,5.377,0.491,5.297,0.491,4.773,5.773,6.773,7.773,8.773,9.773,10.773,11.773,12.773,13.773,14.773,15.773
19-11-2017 14:40,5.635,0.732,5.537,0.709,4.778,5.778,6.778,7.778,8.778,9.778,10.778,11.778,12.778,13.778,14.778,15.778
19-11-2017 14:50,5.522,0.589,5.461,0.56,4.577,5.577,6.577,7.577,8.577,9.577,10.577,11.577,12.577,13.577,14.577,15.577
19-11-2017 15:00,5.215,0.58,5.138,0.541,4.523,5.523,6.523,7.523,8.523,9.523,10.523,11.523,12.523,13.523,14.523,15.523
19-11-2017 15:10,5.202,0.851,5.133,0.818,4.332,5.332,6.332,7.332,8.332,9.332,10.332,11.332,12.332,13.332,14.332,15.332
19-11-2017 15:20,4.414,0.606,4.4,0.532,3.795,4.795,5.795,6.795,7.795,8.795,9.795,10.795,11.795,12.795,13.795,14.795
19-11-2017 15:30,4.932,0.512,4.858,0.48,4.202,5.202,6.202,7.202,8.202,9.202,10.202,11.202,12.202,13.202,14.202,15.202
19-11-2017 15:40,4.483,0.732,4.441,0.701,3.636,4.636,5.636,6.636,7.636,8.636,9.636,10.636,11.636,12.636,13.636,14.636
19-11-2017 15:50,4.974,0.383,4.917,0.383,4.288,5.288,6.288,7.288,8.288,9.288,10.288,11.288,12.288,13.288,14.288,15.288
19-11-2017 16:00,4.812,0.34,4.77,0.369,4.006,5.006,6.006,7.006,8.006,9.006,10.006,11.006,12.006,13.006,14.006,15.006
19-11-2017 16:10,4.908,0.251,4.856,0.271,4.459,5.459,6.459,7.459,8.459,9.459,10.459,11.459,12.459,13.459,14.459,15.459
19-11-2017 16:20,4.979,0.324,4.939,0.307,4.447,5.447,6.447,7.447,8.447,9.447,10.447,11.447,12.447,13.447,14.447,15.447
19-11-2017 16:30,4.67,0.34,4.625,0.324,4.276,5.276,6.276,7.276,8.276,9.276,10.276,11.276,12.276,13.276,14.276,15.276
19-11-2017 16:40,4.751,0.205,4.706,0.177,4.212,5.212,6.212,7.212,8.212,9.212,10.212,11.212,12.212,13.212,14.212,15.212
19-11-2017 16:50,4.193,0.229,4.174,0.251,3.673,4.673,5.673,6.673,7.673,8.673,9.673,10.673,11.673,12.673,13.673,14.673
19-11-2017 17:00,4.164,0.458,4.135,0.458,3.393,4.393,5.393,6.393,7.393,8.393,9.393,10.393,11.393,12.393,13.393,14.393
19-11-2017 17:10,4.242,0.695,4.228,0.663,3.344,4.344,5.344,6.344,7.344,8.344,9.344,10.344,11.344,12.344,13.344,14.344
19-11-2017 17:20,4.834,0.251,4.78,0.289,3.942,4.942,5.942,6.942,7.942,8.942,9.942,10.942,11.942,12.942,13.942,14.942
19-11-2017 17:30,5.05,0.355,4.998,0.369,4.126,5.126,6.126,7.126,8.126,9.126,10.126,11.126,12.126,13.126,14.126,15.126
19-11-2017 17:40,5.08,0.145,5.052,0.145,4.124,5.124,6.124,7.124,8.124,9.124,10.124,11.124,12.124,13.124,14.124,15.124
19-11-2017 17:50,4.721,0.177,4.672,0.177,4.089,5.089,6.089,7.089,8.089,9.089,10.089,11.089,12.089,13.089,14.089,15.089
19-11-2017 18:00,4.213,0,4.174,0,4.256,5.256,6.256,7.256,8.256,9.256,10.256,11.256,12.256,13.256,14.256,15.256
19-11-2017 18:10,4.213,0.229,4.177,0.205,4.307,5.307,6.307,7.307,8.307,9.307,10.307,11.307,12.307,13.307,14.307,15.307
19-11-2017 18:20,3.98,0,3.944,0,4.121,5.121,6.121,7.121,8.121,9.121,10.121,11.121,12.121,13.121,14.121,15.121
19-11-2017 18:30,3.815,0,3.789,0,3.778,4.778,5.778,6.778,7.778,8.778,9.778,10.778,11.778,12.778,13.778,14.778
19-11-2017 18:40,4.014,0.177,3.993,0.205,3.697,4.697,5.697,6.697,7.697,8.697,9.697,10.697,11.697,12.697,13.697,14.697
19-11-2017 18:50,3.732,0.145,3.716,0.145,3.874,4.874,5.874,6.874,7.874,8.874,9.874,10.874,11.874,12.874,13.874,14.874
19-11-2017 19:00,3.545,0.102,3.527,0.102,3.883,4.883,5.883,6.883,7.883,8.883,9.883,10.883,11.883,12.883,13.883,14.883
19-11-2017 19:10,3.975,0.145,3.958,0.145,3.781,4.781,5.781,6.781,7.781,8.781,9.781,10.781,11.781,12.781,13.781,14.781
19-11-2017 19:20,3.82,0.102,3.819,0.102,3.668,4.668,5.668,6.668,7.668,8.668,9.668,10.668,11.668,12.668,13.668,14.668
19-11-2017 19:30,3.638,0.102,3.654,0.102,3.455,4.455,5.455,6.455,7.455,8.455,9.455,10.455,11.455,12.455,13.455,14.455
19-11-2017 19:40,3.503,0.177,3.529,0.177,2.864,3.864,4.864,5.864,6.864,7.864,8.864,9.864,10.864,11.864,12.864,13.864
19-11-2017 19:50,3.943,0.102,3.993,0.102,3.673,4.673,5.673,6.673,7.673,8.673,9.673,10.673,11.673,12.673,13.673,14.673
19-11-2017 20:00,4.24,0.251,4.299,0.289,3.739,4.739,5.739,6.739,7.739,8.739,9.739,10.739,11.739,12.739,13.739,14.739
19-11-2017 20:10,3.7,0.502,3.757,0.532,3.322,4.322,5.322,6.322,7.322,8.322,9.322,10.322,11.322,12.322,13.322,14.322
19-11-2017 20:20,4.034,0.369,4.11,0.383,3.634,4.634,5.634,6.634,7.634,8.634,9.634,10.634,11.634,12.634,13.634,14.634
19-11-2017 20:30,4.262,0.229,4.356,0.271,3.964,4.964,5.964,6.964,7.964,8.964,9.964,10.964,11.964,12.964,13.964,14.964
19-11-2017 20:40,4.237,0.307,4.321,0.324,3.969,4.969,5.969,6.969,7.969,8.969,9.969,10.969,11.969,12.969,13.969,14.969
19-11-2017 20:50,4.021,0.324,NaN,NaN,3.501,4.501,5.501,6.501,7.501,8.501,9.501,10.501,11.501,12.501,13.501,14.501
19-11-2017 21:00,4.368,0.369,NaN,NaN,3.555,4.555,5.555,6.555,7.555,8.555,9.555,10.555,11.555,12.555,13.555,14.555
19-11-2017 21:10,4.058,0.383,NaN,NaN,3.183,4.183,5.183,6.183,7.183,8.183,9.183,10.183,11.183,12.183,13.183,14.183
19-11-2017 21:20,3.977,0.458,NaN,NaN,3.371,4.371,5.371,6.371,7.371,8.371,9.371,10.371,11.371,12.371,13.371,14.371
19-11-2017 21:30,4.36,0.447,NaN,NaN,3.67,4.67,5.67,6.67,7.67,8.67,9.67,10.67,11.67,12.67,13.67,14.67
19-11-2017 21:40,5.372,0.34,NaN,NaN,5.273,6.273,7.273,8.273,9.273,10.273,11.273,12.273,13.273,14.273,15.273,16.273
19-11-2017 21:50,6.14,0.355,NaN,NaN,5.579,6.579,7.579,8.579,9.579,10.579,11.579,12.579,13.579,14.579,15.579,16.579
19-11-2017 22:00,6.7,0.324,NaN,NaN,4.2,5.2,6.2,7.2,8.2,9.2,10.2,11.2,12.2,13.2,14.2,15.2
19-11-2017 22:10,7.233,0.205,NaN,NaN,4.778,5.778,6.778,7.778,8.778,9.778,10.778,11.778,12.778,13.778,14.778,15.778
19-11-2017 22:20,7.302,0.355,NaN,NaN,7.105,8.105,9.105,10.105,11.105,12.105,13.105,14.105,15.105,16.105,17.105,18.105
19-11-2017 22:30,7.425,0.435,NaN,NaN,7.412,8.412,9.412,10.412,11.412,12.412,13.412,14.412,15.412,16.412,17.412,18.412
19-11-2017 22:40,7.407,0.672,7.567,0.671,7.267,8.267,9.267,10.267,11.267,12.267,13.267,14.267,15.267,16.267,17.267,18.267
19-11-2017 22:50,7.211,0.672,7.349,0.709,7.049,8.049,9.049,10.049,11.049,12.049,13.049,14.049,15.049,16.049,17.049,18.049
19-11-2017 23:00,8.034,0.832,8.19,0.85,7.27,8.27,9.27,10.27,11.27,12.27,13.27,14.27,15.27,16.27,17.27,18.27
19-11-2017 23:10,7.685,0.725,7.832,0.766,7.083,8.083,9.083,10.083,11.083,12.083,13.083,14.083,15.083,16.083,17.083,18.083
19-11-2017 23:20,8.343,0.71,8.47,0.731,7.576,8.576,9.576,10.576,11.576,12.576,13.576,14.576,15.576,16.576,17.576,18.576
19-11-2017 23:30,8.343,0.78,8.509,0.812,7.439,8.439,9.439,10.439,11.439,12.439,13.439,14.439,15.439,16.439,17.439,18.439
19-11-2017 23:40,8.53,0.95,8.683,0.926,7.777,8.777,9.777,10.777,11.777,12.777,13.777,14.777,15.777,16.777,17.777,18.777
19-11-2017 23:50,8.925,0.832,9.092,0.886,7.828,8.828,9.828,10.828,11.828,12.828,13.828,14.828,15.828,16.828,17.828,18.828
20-11-2017 00:00,8.579,0.887,8.766,0.898,7.821,8.821,9.821,10.821,11.821,12.821,13.821,14.821,15.821,16.821,17.821,18.821
20-11-2017 00:10,8.206,0.967,8.362,0.987,7.62,8.62,9.62,10.62,11.62,12.62,13.62,14.62,15.62,16.62,17.62,18.62
20-11-2017 00:20,8.372,1.055,8.526,1.102,7.652,8.652,9.652,10.652,11.652,12.652,13.652,14.652,15.652,16.652,17.652,18.652
20-11-2017 00:30,8.633,0.893,8.759,0.938,7.919,8.919,9.919,10.919,11.919,12.919,13.919,14.919,15.919,16.919,17.919,18.919
20-11-2017 00:40,8.989,1.009,9.107,1.023,8.191,9.191,10.191,11.191,12.191,13.191,14.191,15.191,16.191,17.191,18.191,19.191
20-11-2017 00:50,8.711,1.06,8.852,1.102,8.343,9.343,10.343,11.343,12.343,13.343,14.343,15.343,16.343,17.343,18.343,19.343
20-11-2017 01:00,8.994,1.155,9.122,1.206,8.49,9.49,10.49,11.49,12.49,13.49,14.49,15.49,16.49,17.49,18.49,19.49
20-11-2017 01:10,8.741,0.899,NaN,NaN,8.299,9.299,10.299,11.299,12.299,13.299,14.299,15.299,16.299,17.299,18.299,19.299
20-11-2017 01:20,8.36,1.132,8.492,1.171,7.845,8.845,9.845,10.845,11.845,12.845,13.845,14.845,15.845,16.845,17.845,18.845
20-11-2017 01:30,8.179,1.15,8.295,1.257,7.451,8.451,9.451,10.451,11.451,12.451,13.451,14.451,15.451,16.451,17.451,18.451
20-11-2017 01:40,8.063,1.195,8.18,1.257,7.37,8.37,9.37,10.37,11.37,12.37,13.37,14.37,15.37,16.37,17.37,18.37
20-11-2017 01:50,7.771,1.199,7.903,1.27,6.885,7.885,8.885,9.885,10.885,11.885,12.885,13.885,14.885,15.885,16.885,17.885
20-11-2017 02:00,8.441,1.3,8.595,1.392,7.921,8.921,9.921,10.921,11.921,12.921,13.921,14.921,15.921,16.921,17.921,18.921
20-11-2017 02:10,8.736,1.195,8.857,1.27,7.578,8.578,9.578,10.578,11.578,12.578,13.578,14.578,15.578,16.578,17.578,18.578
20-11-2017 02:20,9.22,1.127,9.406,1.193,8.21,9.21,10.21,11.21,12.21,13.21,14.21,15.21,16.21,17.21,18.21,19.21
20-11-2017 02:30,8.237,1.045,8.401,1.058,7.25,8.25,9.25,10.25,11.25,12.25,13.25,14.25,15.25,16.25,17.25,18.25
20-11-2017 02:40,7.368,0.993,7.499,1.028,6.429,7.429,8.429,9.429,10.429,11.429,12.429,13.429,14.429,15.429,16.429,17.429
20-11-2017 02:50,7.876,0.967,8.021,1.002,7.147,8.147,9.147,10.147,11.147,12.147,13.147,14.147,15.147,16.147,17.147,18.147
20-11-2017 03:00,8.002,1.014,8.158,1.058,7.216,8.216,9.216,10.216,11.216,12.216,13.216,14.216,15.216,16.216,17.216,18.216
20-11-2017 03:10,8.488,0.95,8.651,0.938,7.698,8.698,9.698,10.698,11.698,12.698,13.698,14.698,15.698,16.698,17.698,18.698
20-11-2017 03:20,8.559,0.753,8.732,0.759,7.622,8.622,9.622,10.622,11.622,12.622,13.622,14.622,15.622,16.622,17.622,18.622
20-11-2017 03:30,8.1,0.717,8.273,0.772,7.228,8.228,9.228,10.228,11.228,12.228,13.228,14.228,15.228,16.228,17.228,18.228
20-11-2017 03:40,8.358,0.695,8.521,0.723,7.576,8.576,9.576,10.576,11.576,12.576,13.576,14.576,15.576,16.576,17.576,18.576
20-11-2017 03:50,7.466,0.983,7.638,1.023,6.74,7.74,8.74,9.74,10.74,11.74,12.74,13.74,14.74,15.74,16.74,17.74
20-11-2017 04:00,8.331,0.695,8.497,0.723,7.488,8.488,9.488,10.488,11.488,12.488,13.488,14.488,15.488,16.488,17.488,18.488
20-11-2017 04:10,8.048,0.623,8.205,0.639,7.593,8.593,9.593,10.593,11.593,12.593,13.593,14.593,15.593,16.593,17.593,18.593
20-11-2017 04:20,8.122,0.589,8.269,0.597,7.701,8.701,9.701,10.701,11.701,12.701,13.701,14.701,15.701,16.701,17.701,18.701
20-11-2017 04:30,8.382,0.561,8.526,0.579,7.796,8.796,9.796,10.796,11.796,12.796,13.796,14.796,15.796,16.796,17.796,18.796
20-11-2017 04:40,8.441,0.561,8.604,0.579,7.725,8.725,9.725,10.725,11.725,12.725,13.725,14.725,15.725,16.725,17.725,18.725
20-11-2017 04:50,8.161,0.656,8.31,0.671,7.664,8.664,9.664,10.664,11.664,12.664,13.664,14.664,15.664,16.664,17.664,18.664
20-11-2017 05:00,8.591,0.615,8.776,0.605,7.899,8.899,9.899,10.899,11.899,12.899,13.899,14.899,15.899,16.899,17.899,18.899
20-11-2017 05:10,8.179,0.672,8.322,0.701,7.588,8.588,9.588,10.588,11.588,12.588,13.588,14.588,15.588,16.588,17.588,18.588
20-11-2017 05:20,8.385,0.606,8.543,0.614,7.693,8.693,9.693,10.693,11.693,12.693,13.693,14.693,15.693,16.693,17.693,18.693
20-11-2017 05:30,8.569,0.687,8.734,0.686,7.968,8.968,9.968,10.968,11.968,12.968,13.968,14.968,15.968,16.968,17.968,18.968
20-11-2017 05:40,8.559,0.695,8.739,0.723,7.75,8.75,9.75,10.75,11.75,12.75,13.75,14.75,15.75,16.75,17.75,18.75
20-11-2017 05:50,8.473,0.839,8.617,0.88,7.654,8.654,9.654,10.654,11.654,12.654,13.654,14.654,15.654,16.654,17.654,18.654
20-11-2017 06:00,7.859,0.739,7.999,0.738,7.083,8.083,9.083,10.083,11.083,12.083,13.083,14.083,15.083,16.083,17.083,18.083
20-11-2017 06:10,8.083,0.632,8.229,0.639,7.441,8.441,9.441,10.441,11.441,12.441,13.441,14.441,15.441,16.441,17.441,18.441
20-11-2017 06:20,7.931,0.615,8.05,0.622,7.314,8.314,9.314,10.314,11.314,12.314,13.314,14.314,15.314,16.314,17.314,18.314
20-11-2017 06:30,8.441,0.71,8.597,0.716,7.647,8.647,9.647,10.647,11.647,12.647,13.647,14.647,15.647,16.647,17.647,18.647
20-11-2017 06:40,8.596,0.774,8.749,0.792,7.782,8.782,9.782,10.782,11.782,12.782,13.782,14.782,15.782,16.782,17.782,18.782
20-11-2017 06:50,8.088,0.656,8.197,0.694,7.25,8.25,9.25,10.25,11.25,12.25,13.25,14.25,15.25,16.25,17.25,18.25
20-11-2017 07:00,7.987,0.702,8.129,0.709,7.257,8.257,9.257,10.257,11.257,12.257,13.257,14.257,15.257,16.257,17.257,18.257
20-11-2017 07:10,8.235,0.623,8.396,0.631,7.524,8.524,9.524,10.524,11.524,12.524,13.524,14.524,15.524,16.524,17.524,18.524
20-11-2017 07:20,8.463,0.695,8.609,0.731,7.772,8.772,9.772,10.772,11.772,12.772,13.772,14.772,15.772,16.772,17.772,18.772
20-11-2017 07:30,8.476,0.875,8.626,0.898,7.902,8.902,9.902,10.902,11.902,12.902,13.902,14.902,15.902,16.902,17.902,18.902
20-11-2017 07:40,8.414,1.06,8.56,1.102,7.681,8.681,9.681,10.681,11.681,12.681,13.681,14.681,15.681,16.681,17.681,18.681
20-11-2017 07:50,9.072,1.094,9.247,1.148,8.232,9.232,10.232,11.232,12.232,13.232,14.232,15.232,16.232,17.232,18.232,19.232
20-11-2017 08:00,9.018,1.15,9.158,1.211,8.272,9.272,10.272,11.272,12.272,13.272,14.272,15.272,16.272,17.272,18.272,19.272
20-11-2017 08:10,9.198,1.394,9.357,1.432,8.431,9.431,10.431,11.431,12.431,13.431,14.431,15.431,16.431,17.431,18.431,19.431
20-11-2017 08:20,9.885,1.04,10.044,1.092,9.239,10.239,11.239,12.239,13.239,14.239,15.239,16.239,17.239,18.239,19.239,20.239
20-11-2017 08:30,9.045,0.988,9.178,1.002,8.629,9.629,10.629,11.629,12.629,13.629,14.629,15.629,16.629,17.629,18.629,19.629
20-11-2017 08:40,8.738,1.089,8.886,1.097,8.451,9.451,10.451,11.451,12.451,13.451,14.451,15.451,16.451,17.451,18.451,19.451
20-11-2017 08:50,8.414,0.928,8.55,0.971,8.154,9.154,10.154,11.154,12.154,13.154,14.154,15.154,16.154,17.154,18.154,19.154
20-11-2017 09:00,8.679,1.204,8.867,1.245,7.992,8.992,9.992,10.992,11.992,12.992,13.992,14.992,15.992,16.992,17.992,18.992
20-11-2017 09:10,7.682,0.839,7.812,0.844,7.419,8.419,9.419,10.419,11.419,12.419,13.419,14.419,15.419,16.419,17.419,18.419
20-11-2017 09:20,7.702,0.832,7.852,0.856,7.152,8.152,9.152,10.152,11.152,12.152,13.152,14.152,15.152,16.152,17.152,18.152
20-11-2017 09:30,7.432,0.826,7.582,0.915,7.076,8.076,9.076,10.076,11.076,12.076,13.076,14.076,15.076,16.076,17.076,18.076
20-11-2017 09:40,8.886,0.839,9.004,0.837,8.671,9.671,10.671,11.671,12.671,13.671,14.671,15.671,16.671,17.671,18.671,19.671
20-11-2017 09:50,9.706,1.055,9.887,1.073,9.453,10.453,11.453,12.453,13.453,14.453,15.453,16.453,17.453,18.453,19.453,20.453
20-11-2017 10:00,7.663,1.312,7.783,1.314,7.24,8.24,9.24,10.24,11.24,12.24,13.24,14.24,15.24,16.24,17.24,18.24
20-11-2017 10:10,5.804,0.606,5.856,0.647,5.687,6.687,7.687,8.687,9.687,10.687,11.687,12.687,13.687,14.687,15.687,16.687
20-11-2017 10:20,6.109,0.905,6.14,0.932,6.005,7.005,8.005,9.005,10.005,11.005,12.005,13.005,14.005,15.005,16.005,17.005
20-11-2017 10:30,6.05,1.099,6.143,1.139,6.204,7.204,8.204,9.204,10.204,11.204,12.204,13.204,14.204,15.204,16.204,17.204
20-11-2017 10:40,7.152,0.945,7.239,0.987,7.375,8.375,9.375,10.375,11.375,12.375,13.375,14.375,15.375,16.375,17.375,18.375
20-11-2017 10:50,6.605,0.794,6.699,0.799,6.571,7.571,8.571,9.571,10.571,11.571,12.571,13.571,14.571,15.571,16.571,17.571
20-11-2017 11:00,6.064,0.623,6.131,0.663,6.057,7.057,8.057,9.057,10.057,11.057,12.057,13.057,14.057,15.057,16.057,17.057
20-11-2017 11:10,6.683,0.857,6.78,0.862,6.838,7.838,8.838,9.838,10.838,11.838,12.838,13.838,14.838,15.838,16.838,17.838
20-11-2017 11:20,7.233,0.615,7.364,0.631,7.365,8.365,9.365,10.365,11.365,12.365,13.365,14.365,15.365,16.365,17.365,18.365
20-11-2017 11:30,7.847,0.787,7.942,0.825,8.024,9.024,10.024,11.024,12.024,13.024,14.024,15.024,16.024,17.024,18.024,19.024
20-11-2017 11:40,8.193,0.787,8.362,0.85,8.218,9.218,10.218,11.218,12.218,13.218,14.218,15.218,16.218,17.218,18.218,19.218
20-11-2017 11:50,7.766,1.344,7.866,1.41,7.887,8.887,9.887,10.887,11.887,12.887,13.887,14.887,15.887,16.887,17.887,18.887
20-11-2017 12:00,7.376,0.746,7.452,0.738,7.446,8.446,9.446,10.446,11.446,12.446,13.446,14.446,15.446,16.446,17.446,18.446
20-11-2017 12:10,8.235,0.95,8.367,1.023,8.316,9.316,10.316,11.316,12.316,13.316,14.316,15.316,16.316,17.316,18.316,19.316
20-11-2017 12:20,7.96,1.15,8.065,1.232,8.014,9.014,10.014,11.014,12.014,13.014,14.014,15.014,16.014,17.014,18.014,19.014
20-11-2017 12:30,7.916,1.296,8.043,1.29,7.843,8.843,9.843,10.843,11.843,12.843,13.843,14.843,15.843,16.843,17.843,18.843
20-11-2017 12:40,8.819,0.939,8.94,0.965,8.833,9.833,10.833,11.833,12.833,13.833,14.833,15.833,16.833,17.833,18.833,19.833
20-11-2017 12:50,8.372,0.76,8.514,0.806,8.544,9.544,10.544,11.544,12.544,13.544,14.544,15.544,16.544,17.544,18.544,19.544
20-11-2017 13:00,8.478,0.664,8.619,0.655,8.647,9.647,10.647,11.647,12.647,13.647,14.647,15.647,16.647,17.647,18.647,19.647
20-11-2017 13:10,7.481,0.851,7.582,0.898,7.47,8.47,9.47,10.47,11.47,12.47,13.47,14.47,15.47,16.47,17.47,18.47
